TIME,measurement_type,measurement_value
05:02:48,nan,
05:02:49,nan,
05:02:50,nan,
05:02:51,SpO2,96.19
05:02:52,nan,
05:02:53,nan,
05:02:54,nan,
05:02:55,nan,
05:02:56,nan,
05:02:57,nan,
05:02:58,nan,
05:02:59,nan,
05:03:00,nan,
05:03:01,nan,
05:03:02,nan,
05:03:03,nan,
05:03:04,nan,
05:03:05,nan,
05:03:06,nan,
05:03:07,nan,
05:03:08,nan,
05:03:09,nan,
05:03:10,nan,
05:03:11,nan,
05:03:12,nan,
05:03:13,nan,
05:03:14,HeartRate,65.61
05:03:15,SpO2,96.76
05:03:16,nan,
05:03:17,nan,
05:03:18,nan,
05:03:19,nan,
05:03:20,nan,
05:03:21,nan,
05:03:22,nan,
05:03:23,nan,
05:03:24,nan,
05:03:25,nan,
05:03:26,nan,
05:03:27,nan,
05:03:28,SpO2,92.08
05:03:29,nan,
05:03:30,nan,
05:03:31,nan,
05:03:32,nan,
05:03:33,HeartRate,109.78
05:03:34,nan,
05:03:35,nan,
05:03:36,nan,
05:03:37,nan,
05:03:38,HeartRate,58.35
05:03:39,nan,
05:03:40,nan,
05:03:41,nan,
05:03:42,temperature,38.8
05:03:43,nan,
05:03:44,nan,
05:03:45,nan,
05:03:46,nan,
05:03:47,nan,
05:03:48,HeartRate,72.91
05:03:49,nan,
05:03:50,nan,
05:03:51,nan,
05:03:52,HeartRate,112.33
05:03:53,nan,
05:03:54,SpO2,94.5
05:03:55,nan,
05:03:56,nan,
05:03:57,nan,
05:03:58,nan,
05:03:59,nan,
05:04:00,nan,
05:04:01,nan,
05:04:02,nan,
05:04:03,nan,
05:04:04,nan,
05:04:05,temperature,35.77
05:04:06,nan,
05:04:07,nan,
05:04:08,nan,
05:04:09,nan,
05:04:10,HeartRate,100.89
05:04:11,nan,
05:04:12,nan,
05:04:13,nan,
05:04:14,nan,
05:04:15,nan,
05:04:16,nan,
05:04:17,nan,
05:04:18,nan,
05:04:19,nan,
05:04:20,nan,
05:04:21,nan,
05:04:22,nan,
05:04:23,HeartRate,114.49
05:04:24,SpO2,94.99
05:04:25,nan,
05:04:26,temperature,35.94
05:04:27,nan,
05:04:28,nan,
05:04:29,nan,
05:04:30,nan,
05:04:31,nan,
05:04:32,nan,
05:04:33,HeartRate,49.77
05:04:34,nan,
05:04:35,nan,
05:04:36,nan,
05:04:37,nan,
05:04:38,nan,
05:04:39,nan,
05:04:40,nan,
05:04:41,nan,
05:04:42,nan,
05:04:43,nan,
05:04:44,SpO2,94.26
05:04:45,nan,
05:04:46,nan,
05:04:47,nan,
05:04:48,nan,
05:04:49,nan,
05:04:50,nan,
05:04:51,nan,
05:04:52,nan,
05:04:53,nan,
05:04:54,nan,
05:04:55,nan,
05:04:56,nan,
05:04:57,nan,
05:04:58,nan,
05:04:59,HeartRate,83.49
05:05:00,nan,
05:05:01,nan,
05:05:02,nan,
05:05:03,nan,
05:05:04,nan,
05:05:05,nan,
05:05:06,temperature,35.88
05:05:07,nan,
05:05:08,nan,
05:05:09,nan,
05:05:10,nan,
05:05:11,nan,
05:05:12,nan,
05:05:13,nan,
05:05:14,nan,
05:05:15,nan,
05:05:16,nan,
05:05:17,nan,
05:05:18,nan,
05:05:19,HeartRate,66.86
05:05:20,nan,
05:05:21,nan,
05:05:22,nan,
05:05:23,nan,
05:05:24,nan,
05:05:25,nan,
05:05:26,nan,
05:05:27,nan,
05:05:28,SpO2,95.82
05:05:29,nan,
05:05:30,nan,
05:05:31,nan,
05:05:32,nan,
05:05:33,nan,
05:05:34,nan,
05:05:35,nan,
05:05:36,nan,
05:05:37,nan,
05:05:38,HeartRate,83.03
05:05:39,nan,
05:05:40,HeartRate,65.61
05:05:41,nan,
05:05:42,nan,
05:05:43,nan,
05:05:44,nan,
05:05:45,nan,
05:05:46,nan,
05:05:47,nan,
05:05:48,nan,
05:05:49,nan,
05:05:50,nan,
05:05:51,nan,
05:05:52,nan,
05:05:53,nan,
05:05:54,nan,
05:05:55,nan,
05:05:56,nan,
05:05:57,nan,
05:05:58,nan,
05:05:59,nan,
05:06:00,nan,
05:06:01,SpO2,92.09
05:06:02,nan,
05:06:03,nan,
05:06:04,temperature,40.06
05:06:05,HeartRate,61.78
05:06:06,nan,
05:06:07,nan,
05:06:08,nan,
05:06:09,nan,
05:06:10,nan,
05:06:11,nan,
05:06:12,nan,
05:06:13,SpO2,97.06
05:06:14,nan,
05:06:15,nan,
05:06:16,nan,
05:06:17,nan,
05:06:18,nan,
05:06:19,nan,
05:06:20,SpO2,93.06
05:06:21,temperature,41.25
05:06:22,nan,
05:06:23,nan,
05:06:24,nan,
05:06:25,temperature,40.74
05:06:26,nan,
05:06:27,nan,
05:06:28,nan,
05:06:29,nan,
05:06:30,nan,
05:06:31,nan,
05:06:32,nan,
05:06:33,nan,
05:06:34,SpO2,92.26
05:06:35,nan,
05:06:36,nan,
05:06:37,nan,
05:06:38,nan,
05:06:39,nan,
05:06:40,temperature,35.12
05:06:41,nan,
05:06:42,nan,
05:06:43,nan,
05:06:44,nan,
05:06:45,nan,
05:06:46,nan,
05:06:47,nan,
05:06:48,nan,
05:06:49,temperature,40.89
05:06:50,temperature,38.63
05:06:51,nan,
05:06:52,HeartRate,99.7
05:06:53,nan,
05:06:54,nan,
05:06:55,HeartRate,113.64
05:06:56,nan,
05:06:57,nan,
05:06:58,nan,
05:06:59,nan,
05:07:00,nan,
05:07:01,nan,
05:07:02,nan,
05:07:03,nan,
05:07:04,nan,
05:07:05,nan,
05:07:06,nan,
05:07:07,nan,
05:07:08,nan,
05:07:09,nan,
05:07:10,nan,
05:07:11,temperature,40.61
05:07:12,nan,
05:07:13,nan,
05:07:14,nan,
05:07:15,nan,
05:07:16,nan,
05:07:17,nan,
05:07:18,nan,
05:07:19,nan,
05:07:20,nan,
05:07:21,nan,
05:07:22,nan,
05:07:23,nan,
05:07:24,nan,
05:07:25,nan,
05:07:26,nan,
05:07:27,nan,
05:07:28,nan,
05:07:29,nan,
05:07:30,nan,
05:07:31,nan,
05:07:32,nan,
05:07:33,nan,
05:07:34,nan,
05:07:35,nan,
05:07:36,nan,
05:07:37,nan,
05:07:38,nan,
05:07:39,nan,
05:07:40,nan,
05:07:41,nan,
05:07:42,nan,
05:07:43,nan,
05:07:44,nan,
05:07:45,nan,
05:07:46,nan,
05:07:47,nan,
05:07:48,nan,
05:07:49,HeartRate,79.44
05:07:50,nan,
05:07:51,nan,
05:07:52,nan,
05:07:53,nan,
05:07:54,nan,
05:07:55,nan,
05:07:56,nan,
05:07:57,nan,
05:07:58,nan,
05:07:59,nan,
05:08:00,nan,
05:08:01,nan,
05:08:02,nan,
05:08:03,nan,
05:08:04,HeartRate,55.23
05:08:05,nan,
05:08:06,nan,
05:08:07,nan,
05:08:08,nan,
05:08:09,nan,
05:08:10,nan,
05:08:11,nan,
05:08:12,nan,
05:08:13,nan,
05:08:14,nan,
05:08:15,nan,
05:08:16,nan,
05:08:17,nan,
05:08:18,nan,
05:08:19,nan,
