TIME,measurement_type,measurement_value
01:03:21,nan,
01:03:22,nan,
01:03:23,nan,
01:03:24,nan,
01:03:25,nan,
01:03:26,nan,
01:03:27,nan,
01:03:28,nan,
01:03:29,SpO2,97.4
01:03:30,nan,
01:03:31,temperature,39.11
01:03:32,nan,
01:03:33,nan,
01:03:34,nan,
01:03:35,nan,
01:03:36,nan,
01:03:37,nan,
01:03:38,nan,
01:03:39,nan,
01:03:40,nan,
01:03:41,nan,
01:03:42,nan,
01:03:43,nan,
01:03:44,nan,
01:03:45,nan,
01:03:46,nan,
01:03:47,nan,
01:03:48,nan,
01:03:49,nan,
01:03:50,nan,
01:03:51,nan,
01:03:52,nan,
01:03:53,nan,
01:03:54,nan,
01:03:55,nan,
01:03:56,nan,
01:03:57,SpO2,92.55
01:03:58,nan,
01:03:59,nan,
01:04:00,nan,
01:04:01,nan,
01:04:02,nan,
01:04:03,temperature,40.79
01:04:04,nan,
01:04:05,HeartRate,84.3
01:04:06,nan,
01:04:07,nan,
01:04:08,nan,
01:04:09,nan,
01:04:10,nan,
01:04:11,nan,
01:04:12,nan,
01:04:13,nan,
01:04:14,nan,
01:04:15,nan,
01:04:16,nan,
01:04:17,nan,
01:04:18,nan,
01:04:19,nan,
01:04:20,nan,
01:04:21,nan,
01:04:22,temperature,39.36
01:04:23,nan,
01:04:24,HeartRate,106.92
01:04:25,nan,
01:04:26,nan,
01:04:27,nan,
01:04:28,nan,
01:04:29,nan,
01:04:30,nan,
01:04:31,nan,
01:04:32,nan,
01:04:33,nan,
01:04:34,HeartRate,71.11
01:04:35,SpO2,97.8
01:04:36,nan,
01:04:37,nan,
01:04:38,nan,
01:04:39,nan,
01:04:40,nan,
01:04:41,nan,
01:04:42,nan,
01:04:43,nan,
01:04:44,nan,
01:04:45,nan,
01:04:46,nan,
01:04:47,nan,
01:04:48,SpO2,93.23
01:04:49,nan,
01:04:50,HeartRate,66.42
01:04:51,nan,
01:04:52,nan,
01:04:53,nan,
01:04:54,nan,
01:04:55,nan,
01:04:56,nan,
01:04:57,nan,
01:04:58,nan,
01:04:59,HeartRate,78.32
01:05:00,nan,
01:05:01,nan,
01:05:02,nan,
01:05:03,nan,
01:05:04,nan,
01:05:05,nan,
01:05:06,nan,
01:05:07,nan,
01:05:08,nan,
01:05:09,nan,
01:05:10,SpO2,93.84
01:05:11,nan,
01:05:12,nan,
01:05:13,nan,
01:05:14,nan,
01:05:15,nan,
01:05:16,nan,
01:05:17,nan,
01:05:18,nan,
01:05:19,nan,
01:05:20,nan,
01:05:21,nan,
01:05:22,nan,
01:05:23,nan,
01:05:24,nan,
01:05:25,nan,
01:05:26,nan,
01:05:27,nan,
01:05:28,nan,
01:05:29,nan,
01:05:30,nan,
01:05:31,nan,
01:05:32,nan,
01:05:33,nan,
01:05:34,nan,
01:05:35,nan,
01:05:36,nan,
01:05:37,nan,
01:05:38,nan,
01:05:39,nan,
01:05:40,nan,
01:05:41,nan,
01:05:42,nan,
01:05:43,nan,
01:05:44,nan,
01:05:45,nan,
01:05:46,nan,
01:05:47,nan,
01:05:48,nan,
01:05:49,nan,
01:05:50,HeartRate,41.62
01:05:51,nan,
01:05:52,nan,
01:05:53,HeartRate,41.38
01:05:54,nan,
01:05:55,nan,
01:05:56,nan,
01:05:57,nan,
01:05:58,nan,
01:05:59,nan,
01:06:00,nan,
01:06:01,nan,
01:06:02,nan,
01:06:03,HeartRate,91.83
01:06:04,nan,
01:06:05,nan,
01:06:06,nan,
01:06:07,nan,
01:06:08,nan,
01:06:09,nan,
01:06:10,nan,
01:06:11,nan,
01:06:12,temperature,40.86
01:06:13,nan,
01:06:14,nan,
01:06:15,nan,
01:06:16,nan,
01:06:17,nan,
01:06:18,nan,
01:06:19,nan,
01:06:20,nan,
01:06:21,nan,
01:06:22,nan,
01:06:23,nan,
01:06:24,nan,
01:06:25,SpO2,93.05
01:06:26,SpO2,92.77
01:06:27,nan,
01:06:28,nan,
01:06:29,nan,
01:06:30,nan,
01:06:31,nan,
01:06:32,nan,
01:06:33,nan,
01:06:34,nan,
01:06:35,nan,
01:06:36,nan,
01:06:37,nan,
01:06:38,nan,
01:06:39,nan,
01:06:40,nan,
01:06:41,nan,
01:06:42,nan,
01:06:43,nan,
01:06:44,nan,
01:06:45,nan,
01:06:46,nan,
01:06:47,nan,
01:06:48,nan,
01:06:49,nan,
01:06:50,nan,
01:06:51,nan,
01:06:52,nan,
01:06:53,nan,
01:06:54,nan,
01:06:55,nan,
01:06:56,nan,
01:06:57,nan,
01:06:58,nan,
01:06:59,nan,
01:07:00,nan,
01:07:01,nan,
01:07:02,nan,
01:07:03,SpO2,95.08
01:07:04,nan,
01:07:05,nan,
01:07:06,nan,
01:07:07,nan,
01:07:08,nan,
01:07:09,nan,
01:07:10,nan,
01:07:11,SpO2,96.37
01:07:12,nan,
01:07:13,nan,
01:07:14,nan,
01:07:15,nan,
01:07:16,nan,
01:07:17,nan,
01:07:18,nan,
01:07:19,nan,
01:07:20,nan,
01:07:21,nan,
01:07:22,nan,
01:07:23,nan,
01:07:24,nan,
01:07:25,nan,
01:07:26,nan,
01:07:27,nan,
01:07:28,nan,
01:07:29,HeartRate,63.66
01:07:30,nan,
01:07:31,nan,
01:07:32,nan,
01:07:33,nan,
01:07:34,HeartRate,73.5
01:07:35,temperature,39.53
01:07:36,nan,
01:07:37,nan,
01:07:38,nan,
01:07:39,nan,
01:07:40,nan,
01:07:41,nan,
01:07:42,nan,
01:07:43,nan,
01:07:44,nan,
01:07:45,nan,
01:07:46,nan,
01:07:47,nan,
01:07:48,temperature,39.39
01:07:49,nan,
01:07:50,nan,
01:07:51,nan,
01:07:52,nan,
01:07:53,nan,
01:07:54,nan,
01:07:55,nan,
01:07:56,nan,
01:07:57,nan,
01:07:58,nan,
01:07:59,nan,
01:08:00,nan,
01:08:01,nan,
01:08:02,nan,
01:08:03,nan,
01:08:04,nan,
01:08:05,nan,
01:08:06,nan,
01:08:07,nan,
01:08:08,nan,
01:08:09,nan,
01:08:10,nan,
01:08:11,nan,
01:08:12,nan,
01:08:13,SpO2,97.01
01:08:14,nan,
01:08:15,HeartRate,92.63
01:08:16,nan,
01:08:17,nan,
01:08:18,nan,
01:08:19,nan,
01:08:20,nan,
01:08:21,nan,
01:08:22,SpO2,94.26
01:08:23,nan,
01:08:24,nan,
01:08:25,SpO2,95.35
01:08:26,nan,
01:08:27,nan,
01:08:28,nan,
01:08:29,nan,
01:08:30,nan,
01:08:31,nan,
01:08:32,nan,
01:08:33,nan,
01:08:34,nan,
01:08:35,nan,
01:08:36,SpO2,96.26
01:08:37,temperature,37.81
01:08:38,nan,
01:08:39,nan,
01:08:40,nan,
01:08:41,nan,
01:08:42,nan,
01:08:43,nan,
01:08:44,nan,
01:08:45,nan,
01:08:46,nan,
01:08:47,nan,
01:08:48,nan,
01:08:49,nan,
01:08:50,nan,
01:08:51,nan,
01:08:52,nan,
01:08:53,nan,
01:08:54,HeartRate,94.96
01:08:55,nan,
01:08:56,nan,
01:08:57,nan,
01:08:58,nan,
01:08:59,nan,
01:09:00,nan,
01:09:01,nan,
01:09:02,temperature,38.7
01:09:03,nan,
01:09:04,nan,
01:09:05,nan,
01:09:06,nan,
01:09:07,nan,
01:09:08,nan,
01:09:09,SpO2,94.1
01:09:10,nan,
01:09:11,HeartRate,55.98
01:09:12,nan,
01:09:13,temperature,36.26
01:09:14,nan,
01:09:15,HeartRate,58.45
01:09:16,HeartRate,62.81
01:09:17,nan,
01:09:18,nan,
01:09:19,nan,
01:09:20,nan,
01:09:21,nan,
01:09:22,nan,
01:09:23,nan,
01:09:24,nan,
01:09:25,nan,
01:09:26,nan,
01:09:27,nan,
01:09:28,SpO2,94.57
01:09:29,nan,
01:09:30,nan,
01:09:31,nan,
01:09:32,nan,
01:09:33,nan,
01:09:34,nan,
01:09:35,HeartRate,83.89
01:09:36,nan,
01:09:37,nan,
01:09:38,nan,
01:09:39,nan,
01:09:40,nan,
01:09:41,nan,
01:09:42,nan,
01:09:43,nan,
01:09:44,nan,
01:09:45,nan,
01:09:46,nan,
01:09:47,nan,
01:09:48,nan,
01:09:49,nan,
01:09:50,nan,
01:09:51,nan,
01:09:52,nan,
01:09:53,nan,
01:09:54,nan,
01:09:55,nan,
01:09:56,nan,
01:09:57,nan,
01:09:58,nan,
01:09:59,temperature,36.86
01:10:00,temperature,38.96
01:10:01,nan,
01:10:02,nan,
01:10:03,nan,
01:10:04,nan,
01:10:05,nan,
01:10:06,nan,
01:10:07,nan,
01:10:08,HeartRate,59.58
01:10:09,nan,
01:10:10,nan,
01:10:11,HeartRate,97.39
01:10:12,nan,
01:10:13,nan,
01:10:14,nan,
01:10:15,nan,
01:10:16,nan,
01:10:17,nan,
01:10:18,nan,
01:10:19,nan,
01:10:20,nan,
01:10:21,nan,
01:10:22,nan,
01:10:23,nan,
01:10:24,nan,
01:10:25,nan,
01:10:26,nan,
01:10:27,nan,
01:10:28,nan,
01:10:29,nan,
01:10:30,nan,
01:10:31,nan,
01:10:32,nan,
01:10:33,nan,
01:10:34,nan,
01:10:35,nan,
01:10:36,temperature,39.02
01:10:37,nan,
01:10:38,nan,
01:10:39,nan,
01:10:40,nan,
01:10:41,nan,
01:10:42,nan,
01:10:43,nan,
01:10:44,nan,
01:10:45,nan,
01:10:46,nan,
01:10:47,nan,
01:10:48,nan,
01:10:49,nan,
01:10:50,nan,
01:10:51,HeartRate,92.28
01:10:52,nan,
01:10:53,nan,
01:10:54,nan,
01:10:55,nan,
01:10:56,nan,
01:10:57,nan,
01:10:58,nan,
01:10:59,SpO2,92.1
01:11:00,nan,
01:11:01,nan,
01:11:02,nan,
01:11:03,nan,
01:11:04,nan,
01:11:05,nan,
01:11:06,nan,
01:11:07,nan,
01:11:08,temperature,38.9
01:11:09,nan,
01:11:10,nan,
01:11:11,nan,
01:11:12,nan,
01:11:13,temperature,41.77
01:11:14,nan,
01:11:15,nan,
01:11:16,temperature,41.04
01:11:17,HeartRate,76.71
01:11:18,nan,
01:11:19,nan,
01:11:20,nan,
01:11:21,nan,
01:11:22,nan,
01:11:23,nan,
01:11:24,nan,
01:11:25,temperature,37.95
01:11:26,nan,
01:11:27,SpO2,92.95
01:11:28,nan,
01:11:29,nan,
01:11:30,nan,
01:11:31,nan,
01:11:32,nan,
01:11:33,nan,
01:11:34,nan,
01:11:35,nan,
01:11:36,nan,
01:11:37,nan,
01:11:38,nan,
01:11:39,SpO2,94.57
01:11:40,nan,
01:11:41,nan,
01:11:42,nan,
01:11:43,nan,
01:11:44,nan,
01:11:45,nan,
01:11:46,nan,
01:11:47,HeartRate,78.74
01:11:48,nan,
01:11:49,nan,
01:11:50,nan,
01:11:51,nan,
01:11:52,nan,
01:11:53,nan,
01:11:54,nan,
01:11:55,SpO2,96.04
01:11:56,nan,
01:11:57,nan,
01:11:58,nan,
01:11:59,nan,
01:12:00,SpO2,93.56
01:12:01,nan,
01:12:02,nan,
01:12:03,nan,
01:12:04,nan,
01:12:05,nan,
01:12:06,nan,
01:12:07,nan,
01:12:08,nan,
01:12:09,nan,
01:12:10,nan,
01:12:11,nan,
01:12:12,nan,
01:12:13,nan,
01:12:14,nan,
01:12:15,nan,
01:12:16,nan,
01:12:17,nan,
01:12:18,nan,
01:12:19,nan,
01:12:20,nan,
01:12:21,nan,
01:12:22,nan,
01:12:23,nan,
01:12:24,nan,
01:12:25,nan,
01:12:26,temperature,41.57
01:12:27,nan,
01:12:28,nan,
01:12:29,nan,
01:12:30,nan,
01:12:31,nan,
01:12:32,nan,
01:12:33,nan,
01:12:34,nan,
01:12:35,nan,
01:12:36,nan,
01:12:37,SpO2,95.44
01:12:38,nan,
01:12:39,nan,
01:12:40,nan,
01:12:41,nan,
01:12:42,nan,
01:12:43,nan,
01:12:44,nan,
01:12:45,nan,
01:12:46,nan,
01:12:47,nan,
01:12:48,nan,
01:12:49,nan,
01:12:50,nan,
01:12:51,nan,
01:12:52,nan,
01:12:53,nan,
01:12:54,nan,
01:12:55,nan,
01:12:56,nan,
01:12:57,nan,
01:12:58,nan,
01:12:59,nan,
01:13:00,nan,
01:13:01,nan,
01:13:02,nan,
01:13:03,nan,
01:13:04,nan,
01:13:05,nan,
01:13:06,nan,
01:13:07,SpO2,95.01
01:13:08,nan,
01:13:09,nan,
01:13:10,nan,
01:13:11,nan,
01:13:12,nan,
01:13:13,nan,
01:13:14,temperature,36.83
01:13:15,nan,
01:13:16,nan,
01:13:17,nan,
01:13:18,nan,
01:13:19,nan,
01:13:20,temperature,36.74
01:13:21,nan,
01:13:22,nan,
01:13:23,nan,
01:13:24,nan,
01:13:25,nan,
01:13:26,nan,
01:13:27,nan,
01:13:28,nan,
01:13:29,nan,
01:13:30,nan,
01:13:31,nan,
01:13:32,HeartRate,90.48
01:13:33,nan,
01:13:34,nan,
01:13:35,nan,
01:13:36,nan,
01:13:37,nan,
01:13:38,nan,
01:13:39,SpO2,95.48
01:13:40,nan,
01:13:41,nan,
01:13:42,nan,
01:13:43,HeartRate,87.45
01:13:44,temperature,41.65
01:13:45,nan,
01:13:46,nan,
01:13:47,nan,
01:13:48,nan,
01:13:49,temperature,39.86
01:13:50,nan,
01:13:51,nan,
01:13:52,nan,
01:13:53,nan,
01:13:54,nan,
01:13:55,nan,
01:13:56,HeartRate,80.61
01:13:57,nan,
01:13:58,HeartRate,107.68
01:13:59,nan,
01:14:00,nan,
01:14:01,nan,
01:14:02,nan,
01:14:03,nan,
01:14:04,SpO2,97.89
01:14:05,nan,
01:14:06,nan,
01:14:07,nan,
01:14:08,nan,
01:14:09,nan,
01:14:10,nan,
01:14:11,nan,
01:14:12,nan,
01:14:13,nan,
01:14:14,nan,
01:14:15,HeartRate,64.81
01:14:16,nan,
01:14:17,nan,
01:14:18,nan,
01:14:19,nan,
01:14:20,nan,
01:14:21,nan,
01:14:22,HeartRate,45.76
01:14:23,nan,
01:14:24,nan,
01:14:25,nan,
01:14:26,nan,
01:14:27,nan,
01:14:28,nan,
01:14:29,nan,
01:14:30,nan,
01:14:31,nan,
01:14:32,nan,
01:14:33,nan,
01:14:34,nan,
01:14:35,nan,
01:14:36,nan,
01:14:37,nan,
01:14:38,nan,
01:14:39,nan,
01:14:40,nan,
01:14:41,nan,
01:14:42,nan,
01:14:43,SpO2,95.82
01:14:44,nan,
01:14:45,temperature,39.85
01:14:46,nan,
01:14:47,nan,
01:14:48,temperature,41.61
01:14:49,nan,
01:14:50,SpO2,94.05
01:14:51,nan,
01:14:52,nan,
01:14:53,nan,
01:14:54,nan,
01:14:55,nan,
01:14:56,nan,
01:14:57,nan,
01:14:58,nan,
01:14:59,nan,
01:15:00,nan,
01:15:01,nan,
01:15:02,nan,
01:15:03,nan,
01:15:04,nan,
01:15:05,nan,
01:15:06,nan,
01:15:07,nan,
01:15:08,nan,
01:15:09,nan,
01:15:10,nan,
01:15:11,nan,
01:15:12,nan,
01:15:13,nan,
01:15:14,nan,
01:15:15,nan,
01:15:16,nan,
01:15:17,HeartRate,43.43
01:15:18,nan,
01:15:19,nan,
01:15:20,nan,
01:15:21,HeartRate,73.47
01:15:22,nan,
01:15:23,nan,
01:15:24,nan,
01:15:25,temperature,39.09
01:15:26,nan,
01:15:27,nan,
01:15:28,nan,
01:15:29,nan,
01:15:30,nan,
01:15:31,nan,
01:15:32,nan,
01:15:33,nan,
01:15:34,HeartRate,47.24
01:15:35,nan,
01:15:36,SpO2,95.15
01:15:37,nan,
01:15:38,nan,
01:15:39,nan,
01:15:40,nan,
01:15:41,nan,
01:15:42,nan,
01:15:43,HeartRate,115.96
01:15:44,nan,
01:15:45,temperature,37.87
01:15:46,nan,
01:15:47,nan,
01:15:48,nan,
01:15:49,nan,
01:15:50,nan,
01:15:51,HeartRate,97.47
01:15:52,nan,
01:15:53,nan,
01:15:54,nan,
01:15:55,nan,
01:15:56,nan,
01:15:57,nan,
01:15:58,nan,
01:15:59,nan,
01:16:00,nan,
01:16:01,nan,
01:16:02,nan,
01:16:03,nan,
01:16:04,nan,
01:16:05,nan,
01:16:06,nan,
01:16:07,nan,
01:16:08,HeartRate,71.74
01:16:09,nan,
01:16:10,nan,
01:16:11,nan,
01:16:12,nan,
01:16:13,HeartRate,96.6
01:16:14,temperature,40.92
01:16:15,nan,
01:16:16,nan,
01:16:17,nan,
01:16:18,nan,
01:16:19,nan,
01:16:20,nan,
01:16:21,nan,
01:16:22,nan,
01:16:23,nan,
01:16:24,nan,
01:16:25,nan,
01:16:26,nan,
01:16:27,nan,
01:16:28,nan,
01:16:29,nan,
01:16:30,HeartRate,101.96
01:16:31,nan,
01:16:32,nan,
01:16:33,nan,
01:16:34,nan,
01:16:35,SpO2,92.27
01:16:36,nan,
01:16:37,nan,
01:16:38,nan,
01:16:39,nan,
01:16:40,nan,
01:16:41,HeartRate,97.48
01:16:42,nan,
01:16:43,nan,
01:16:44,nan,
01:16:45,nan,
01:16:46,nan,
01:16:47,HeartRate,77.89
01:16:48,SpO2,93.16
01:16:49,HeartRate,81.79
01:16:50,nan,
01:16:51,SpO2,93.25
01:16:52,nan,
01:16:53,nan,
01:16:54,temperature,40.19
01:16:55,nan,
01:16:56,nan,
01:16:57,nan,
01:16:58,nan,
01:16:59,nan,
01:17:00,nan,
01:17:01,HeartRate,93.29
01:17:02,nan,
01:17:03,nan,
01:17:04,nan,
01:17:05,nan,
01:17:06,nan,
01:17:07,nan,
01:17:08,nan,
01:17:09,nan,
01:17:10,nan,
01:17:11,nan,
01:17:12,nan,
01:17:13,nan,
01:17:14,nan,
01:17:15,nan,
01:17:16,nan,
01:17:17,nan,
01:17:18,SpO2,96.35
01:17:19,nan,
01:17:20,nan,
01:17:21,HeartRate,104.24
01:17:22,nan,
01:17:23,nan,
01:17:24,nan,
01:17:25,nan,
01:17:26,nan,
01:17:27,nan,
01:17:28,nan,
01:17:29,nan,
01:17:30,nan,
01:17:31,nan,
01:17:32,nan,
01:17:33,nan,
01:17:34,nan,
01:17:35,nan,
01:17:36,nan,
01:17:37,nan,
01:17:38,nan,
01:17:39,HeartRate,74.4
01:17:40,nan,
01:17:41,nan,
01:17:42,nan,
01:17:43,nan,
01:17:44,nan,
01:17:45,nan,
01:17:46,nan,
01:17:47,nan,
01:17:48,nan,
01:17:49,HeartRate,49.69
01:17:50,nan,
01:17:51,temperature,40.47
01:17:52,nan,
01:17:53,nan,
01:17:54,nan,
01:17:55,nan,
01:17:56,nan,
01:17:57,nan,
01:17:58,nan,
01:17:59,SpO2,92.9
01:18:00,nan,
01:18:01,nan,
01:18:02,nan,
01:18:03,nan,
01:18:04,nan,
01:18:05,nan,
01:18:06,nan,
01:18:07,nan,
01:18:08,nan,
01:18:09,nan,
01:18:10,nan,
01:18:11,nan,
01:18:12,nan,
01:18:13,nan,
01:18:14,SpO2,92.43
01:18:15,temperature,35.06
01:18:16,nan,
01:18:17,nan,
01:18:18,nan,
01:18:19,nan,
01:18:20,nan,
01:18:21,SpO2,96.23
01:18:22,nan,
01:18:23,nan,
01:18:24,nan,
01:18:25,nan,
01:18:26,nan,
01:18:27,nan,
01:18:28,nan,
01:18:29,nan,
01:18:30,nan,
01:18:31,nan,
01:18:32,nan,
01:18:33,nan,
01:18:34,nan,
01:18:35,nan,
01:18:36,nan,
01:18:37,nan,
01:18:38,nan,
01:18:39,nan,
01:18:40,nan,
01:18:41,nan,
01:18:42,nan,
01:18:43,nan,
01:18:44,nan,
01:18:45,nan,
01:18:46,nan,
01:18:47,nan,
01:18:48,nan,
01:18:49,nan,
01:18:50,nan,
01:18:51,nan,
01:18:52,nan,
01:18:53,nan,
01:18:54,HeartRate,52.58
01:18:55,nan,
01:18:56,nan,
01:18:57,nan,
01:18:58,nan,
01:18:59,nan,
01:19:00,temperature,39.24
01:19:01,nan,
01:19:02,nan,
01:19:03,nan,
01:19:04,nan,
01:19:05,nan,
01:19:06,nan,
01:19:07,temperature,39.0
01:19:08,nan,
01:19:09,nan,
01:19:10,nan,
01:19:11,nan,
01:19:12,nan,
01:19:13,nan,
01:19:14,nan,
01:19:15,nan,
01:19:16,nan,
01:19:17,nan,
01:19:18,nan,
01:19:19,nan,
01:19:20,nan,
01:19:21,temperature,37.27
01:19:22,nan,
01:19:23,nan,
01:19:24,nan,
01:19:25,nan,
01:19:26,SpO2,96.47
01:19:27,nan,
01:19:28,nan,
01:19:29,nan,
01:19:30,nan,
01:19:31,nan,
01:19:32,nan,
01:19:33,nan,
01:19:34,nan,
01:19:35,nan,
01:19:36,nan,
01:19:37,nan,
01:19:38,nan,
01:19:39,nan,
01:19:40,nan,
01:19:41,nan,
01:19:42,nan,
01:19:43,nan,
01:19:44,nan,
01:19:45,nan,
01:19:46,HeartRate,65.95
01:19:47,nan,
01:19:48,nan,
01:19:49,nan,
01:19:50,nan,
01:19:51,nan,
01:19:52,temperature,38.76
01:19:53,nan,
01:19:54,nan,
01:19:55,nan,
01:19:56,nan,
01:19:57,nan,
01:19:58,nan,
01:19:59,nan,
01:20:00,nan,
01:20:01,nan,
01:20:02,nan,
01:20:03,temperature,40.49
01:20:04,nan,
01:20:05,nan,
01:20:06,nan,
01:20:07,nan,
01:20:08,nan,
01:20:09,nan,
01:20:10,nan,
01:20:11,nan,
01:20:12,nan,
01:20:13,nan,
01:20:14,nan,
01:20:15,nan,
01:20:16,nan,
01:20:17,nan,
01:20:18,nan,
01:20:19,nan,
01:20:20,nan,
01:20:21,nan,
01:20:22,nan,
01:20:23,nan,
01:20:24,nan,
01:20:25,nan,
01:20:26,SpO2,95.72
01:20:27,SpO2,96.86
01:20:28,nan,
01:20:29,nan,
01:20:30,temperature,41.25
01:20:31,nan,
01:20:32,nan,
01:20:33,nan,
01:20:34,temperature,38.52
01:20:35,nan,
01:20:36,nan,
01:20:37,nan,
01:20:38,nan,
01:20:39,nan,
01:20:40,nan,
01:20:41,nan,
01:20:42,nan,
01:20:43,nan,
01:20:44,nan,
01:20:45,nan,
01:20:46,HeartRate,79.53
01:20:47,nan,
01:20:48,nan,
01:20:49,nan,
01:20:50,nan,
01:20:51,nan,
01:20:52,nan,
01:20:53,nan,
01:20:54,nan,
01:20:55,nan,
01:20:56,nan,
01:20:57,nan,
01:20:58,nan,
01:20:59,nan,
01:21:00,nan,
01:21:01,nan,
01:21:02,nan,
01:21:03,SpO2,95.22
01:21:04,nan,
01:21:05,nan,
01:21:06,nan,
01:21:07,nan,
01:21:08,nan,
01:21:09,nan,
01:21:10,nan,
01:21:11,nan,
01:21:12,nan,
01:21:13,nan,
01:21:14,nan,
01:21:15,nan,
01:21:16,nan,
01:21:17,nan,
01:21:18,nan,
01:21:19,nan,
01:21:20,nan,
01:21:21,nan,
01:21:22,nan,
01:21:23,SpO2,95.96
01:21:24,nan,
01:21:25,nan,
01:21:26,nan,
01:21:27,nan,
01:21:28,nan,
01:21:29,nan,
01:21:30,nan,
01:21:31,nan,
01:21:32,HeartRate,90.77
01:21:33,nan,
01:21:34,nan,
01:21:35,nan,
01:21:36,nan,
01:21:37,nan,
01:21:38,nan,
01:21:39,SpO2,92.97
01:21:40,temperature,39.67
01:21:41,nan,
01:21:42,nan,
01:21:43,nan,
01:21:44,nan,
01:21:45,nan,
01:21:46,HeartRate,51.33
01:21:47,nan,
01:21:48,nan,
01:21:49,nan,
01:21:50,nan,
01:21:51,nan,
01:21:52,nan,
01:21:53,nan,
01:21:54,nan,
01:21:55,nan,
01:21:56,nan,
01:21:57,nan,
01:21:58,nan,
01:21:59,nan,
01:22:00,nan,
01:22:01,nan,
01:22:02,nan,
01:22:03,nan,
01:22:04,nan,
01:22:05,SpO2,97.48
