TIME,measurement_type,measurement_value
03:06:40,nan,
03:06:41,nan,
03:06:42,nan,
03:06:43,nan,
03:06:44,nan,
03:06:45,nan,
03:06:46,HeartRate,87.05
03:06:47,nan,
03:06:48,nan,
03:06:49,nan,
03:06:50,nan,
03:06:51,nan,
03:06:52,nan,
03:06:53,nan,
03:06:54,nan,
03:06:55,nan,
03:06:56,nan,
03:06:57,nan,
03:06:58,SpO2,96.58
03:06:59,SpO2,95.65
03:07:00,nan,
03:07:01,nan,
03:07:02,nan,
03:07:03,nan,
03:07:04,nan,
03:07:05,nan,
03:07:06,HeartRate,83.24
03:07:07,nan,
03:07:08,nan,
03:07:09,nan,
03:07:10,nan,
03:07:11,nan,
03:07:12,nan,
03:07:13,nan,
03:07:14,nan,
03:07:15,nan,
03:07:16,temperature,40.7
03:07:17,SpO2,97.91
03:07:18,nan,
03:07:19,nan,
03:07:20,temperature,35.61
03:07:21,nan,
03:07:22,nan,
03:07:23,nan,
03:07:24,nan,
03:07:25,nan,
03:07:26,nan,
03:07:27,nan,
03:07:28,nan,
03:07:29,nan,
03:07:30,nan,
03:07:31,nan,
03:07:32,nan,
03:07:33,nan,
03:07:34,nan,
03:07:35,nan,
03:07:36,nan,
03:07:37,nan,
03:07:38,nan,
03:07:39,nan,
03:07:40,nan,
03:07:41,nan,
03:07:42,nan,
03:07:43,nan,
03:07:44,nan,
03:07:45,HeartRate,106.74
03:07:46,nan,
03:07:47,nan,
03:07:48,nan,
03:07:49,nan,
03:07:50,nan,
03:07:51,nan,
03:07:52,nan,
03:07:53,nan,
03:07:54,nan,
03:07:55,nan,
03:07:56,nan,
03:07:57,nan,
03:07:58,nan,
03:07:59,nan,
03:08:00,nan,
03:08:01,nan,
03:08:02,temperature,39.26
03:08:03,nan,
03:08:04,nan,
03:08:05,nan,
03:08:06,nan,
03:08:07,nan,
03:08:08,nan,
03:08:09,SpO2,97.99
03:08:10,nan,
03:08:11,nan,
03:08:12,nan,
03:08:13,nan,
03:08:14,nan,
03:08:15,nan,
03:08:16,nan,
03:08:17,nan,
03:08:18,nan,
03:08:19,nan,
