TIME,measurement_type,measurement_value
04:03:03,nan,
04:03:04,nan,
04:03:05,nan,
04:03:06,nan,
04:03:07,nan,
04:03:08,nan,
04:03:09,SpO2,94.51
04:03:10,nan,
04:03:11,nan,
04:03:12,nan,
04:03:13,nan,
04:03:14,nan,
04:03:15,nan,
04:03:16,nan,
04:03:17,nan,
04:03:18,nan,
04:03:19,nan,
04:03:20,nan,
04:03:21,nan,
04:03:22,nan,
04:03:23,nan,
04:03:24,nan,
04:03:25,nan,
04:03:26,nan,
04:03:27,nan,
04:03:28,nan,
04:03:29,nan,
04:03:30,nan,
04:03:31,nan,
04:03:32,nan,
04:03:33,nan,
04:03:34,nan,
04:03:35,nan,
04:03:36,nan,
04:03:37,nan,
04:03:38,temperature,37.7
04:03:39,nan,
04:03:40,nan,
04:03:41,nan,
04:03:42,nan,
04:03:43,nan,
04:03:44,nan,
04:03:45,nan,
04:03:46,nan,
04:03:47,nan,
04:03:48,nan,
04:03:49,nan,
04:03:50,nan,
04:03:51,nan,
04:03:52,nan,
04:03:53,nan,
04:03:54,nan,
04:03:55,nan,
04:03:56,nan,
04:03:57,nan,
04:03:58,nan,
04:03:59,nan,
04:04:00,nan,
04:04:01,nan,
04:04:02,nan,
04:04:03,nan,
04:04:04,nan,
04:04:05,nan,
04:04:06,nan,
04:04:07,nan,
04:04:08,nan,
04:04:09,nan,
04:04:10,nan,
04:04:11,nan,
04:04:12,temperature,40.67
04:04:13,nan,
04:04:14,HeartRate,113.16
04:04:15,nan,
04:04:16,nan,
04:04:17,temperature,38.52
04:04:18,nan,
04:04:19,SpO2,92.28
04:04:20,nan,
04:04:21,nan,
04:04:22,nan,
04:04:23,nan,
04:04:24,nan,
04:04:25,nan,
04:04:26,nan,
04:04:27,nan,
04:04:28,SpO2,97.71
04:04:29,nan,
04:04:30,nan,
04:04:31,nan,
04:04:32,nan,
04:04:33,nan,
04:04:34,nan,
04:04:35,nan,
04:04:36,nan,
04:04:37,nan,
04:04:38,nan,
04:04:39,nan,
04:04:40,nan,
04:04:41,nan,
04:04:42,temperature,41.78
04:04:43,nan,
04:04:44,nan,
04:04:45,nan,
04:04:46,HeartRate,77.58
04:04:47,nan,
04:04:48,nan,
04:04:49,nan,
04:04:50,nan,
04:04:51,nan,
04:04:52,nan,
04:04:53,nan,
04:04:54,nan,
04:04:55,nan,
04:04:56,nan,
04:04:57,nan,
04:04:58,temperature,37.99
04:04:59,nan,
04:05:00,nan,
04:05:01,nan,
04:05:02,nan,
04:05:03,nan,
04:05:04,nan,
04:05:05,nan,
04:05:06,nan,
04:05:07,nan,
04:05:08,nan,
04:05:09,nan,
04:05:10,nan,
04:05:11,nan,
04:05:12,nan,
04:05:13,nan,
04:05:14,nan,
04:05:15,nan,
04:05:16,nan,
04:05:17,SpO2,94.56
04:05:18,nan,
04:05:19,nan,
04:05:20,nan,
04:05:21,nan,
04:05:22,SpO2,92.62
04:05:23,nan,
04:05:24,nan,
04:05:25,nan,
04:05:26,temperature,36.26
04:05:27,nan,
04:05:28,nan,
04:05:29,nan,
04:05:30,HeartRate,45.13
04:05:31,nan,
04:05:32,nan,
04:05:33,nan,
04:05:34,nan,
04:05:35,nan,
04:05:36,nan,
04:05:37,nan,
04:05:38,nan,
04:05:39,nan,
04:05:40,nan,
04:05:41,nan,
04:05:42,nan,
04:05:43,nan,
04:05:44,HeartRate,102.98
04:05:45,nan,
04:05:46,temperature,39.95
04:05:47,SpO2,96.84
04:05:48,nan,
04:05:49,nan,
04:05:50,nan,
04:05:51,nan,
04:05:52,HeartRate,70.85
04:05:53,nan,
04:05:54,nan,
04:05:55,nan,
04:05:56,nan,
04:05:57,nan,
04:05:58,nan,
04:05:59,SpO2,97.69
04:06:00,nan,
04:06:01,nan,
04:06:02,nan,
04:06:03,nan,
04:06:04,nan,
04:06:05,nan,
04:06:06,nan,
04:06:07,nan,
04:06:08,nan,
04:06:09,SpO2,95.28
04:06:10,nan,
04:06:11,nan,
04:06:12,nan,
04:06:13,nan,
04:06:14,nan,
04:06:15,SpO2,95.06
04:06:16,nan,
04:06:17,nan,
04:06:18,nan,
04:06:19,nan,
04:06:20,nan,
04:06:21,nan,
04:06:22,nan,
04:06:23,nan,
04:06:24,nan,
04:06:25,nan,
04:06:26,nan,
04:06:27,nan,
04:06:28,nan,
04:06:29,nan,
04:06:30,nan,
04:06:31,SpO2,95.51
04:06:32,nan,
04:06:33,nan,
04:06:34,HeartRate,75.43
04:06:35,nan,
04:06:36,nan,
04:06:37,nan,
04:06:38,nan,
04:06:39,nan,
04:06:40,nan,
04:06:41,nan,
04:06:42,SpO2,94.67
04:06:43,temperature,38.5
04:06:44,nan,
04:06:45,nan,
04:06:46,nan,
04:06:47,nan,
04:06:48,nan,
04:06:49,temperature,38.43
04:06:50,nan,
04:06:51,nan,
04:06:52,nan,
04:06:53,nan,
04:06:54,nan,
04:06:55,nan,
04:06:56,nan,
04:06:57,nan,
04:06:58,nan,
04:06:59,nan,
04:07:00,nan,
04:07:01,nan,
04:07:02,nan,
04:07:03,nan,
04:07:04,nan,
04:07:05,nan,
04:07:06,HeartRate,97.8
04:07:07,nan,
04:07:08,nan,
04:07:09,nan,
04:07:10,nan,
04:07:11,temperature,38.98
04:07:12,nan,
04:07:13,nan,
04:07:14,nan,
04:07:15,nan,
04:07:16,nan,
04:07:17,nan,
04:07:18,nan,
04:07:19,nan,
04:07:20,temperature,38.61
04:07:21,nan,
04:07:22,nan,
04:07:23,nan,
04:07:24,nan,
04:07:25,nan,
04:07:26,nan,
04:07:27,nan,
04:07:28,nan,
04:07:29,nan,
04:07:30,nan,
04:07:31,nan,
04:07:32,nan,
04:07:33,nan,
04:07:34,nan,
04:07:35,nan,
04:07:36,nan,
04:07:37,nan,
04:07:38,nan,
04:07:39,nan,
04:07:40,nan,
04:07:41,nan,
04:07:42,nan,
04:07:43,nan,
04:07:44,nan,
04:07:45,nan,
04:07:46,nan,
04:07:47,nan,
04:07:48,nan,
04:07:49,nan,
04:07:50,HeartRate,109.86
04:07:51,temperature,39.35
04:07:52,HeartRate,45.58
04:07:53,nan,
04:07:54,nan,
04:07:55,nan,
04:07:56,nan,
04:07:57,nan,
04:07:58,nan,
04:07:59,nan,
04:08:00,SpO2,93.94
04:08:01,nan,
04:08:02,nan,
04:08:03,nan,
04:08:04,nan,
04:08:05,nan,
04:08:06,nan,
04:08:07,nan,
04:08:08,nan,
04:08:09,nan,
04:08:10,nan,
04:08:11,nan,
04:08:12,temperature,38.76
04:08:13,nan,
04:08:14,nan,
04:08:15,nan,
04:08:16,nan,
04:08:17,nan,
04:08:18,nan,
04:08:19,nan,
