TIME,measurement_type,measurement_value
08:03:20,nan,
08:03:21,nan,
08:03:22,nan,
08:03:23,nan,
08:03:24,nan,
08:03:25,temperature,36.66
08:03:26,HeartRate,96.67
08:03:27,nan,
08:03:28,nan,
08:03:29,nan,
08:03:30,nan,
08:03:31,nan,
08:03:32,nan,
08:03:33,nan,
08:03:34,nan,
08:03:35,nan,
08:03:36,nan,
08:03:37,nan,
08:03:38,nan,
08:03:39,nan,
08:03:40,nan,
08:03:41,nan,
08:03:42,nan,
08:03:43,nan,
08:03:44,nan,
08:03:45,nan,
08:03:46,nan,
08:03:47,nan,
08:03:48,nan,
08:03:49,SpO2,93.09
08:03:50,SpO2,93.28
08:03:51,SpO2,94.5
08:03:52,nan,
08:03:53,nan,
08:03:54,nan,
08:03:55,nan,
08:03:56,nan,
08:03:57,nan,
08:03:58,temperature,37.61
08:03:59,nan,
08:04:00,nan,
08:04:01,nan,
08:04:02,nan,
08:04:03,nan,
08:04:04,nan,
08:04:05,nan,
08:04:06,nan,
08:04:07,nan,
08:04:08,nan,
08:04:09,nan,
08:04:10,nan,
08:04:11,SpO2,97.41
08:04:12,nan,
08:04:13,nan,
08:04:14,nan,
08:04:15,nan,
08:04:16,nan,
08:04:17,nan,
08:04:18,HeartRate,114.06
08:04:19,nan,
08:04:20,nan,
08:04:21,nan,
08:04:22,nan,
08:04:23,nan,
08:04:24,nan,
08:04:25,nan,
08:04:26,nan,
08:04:27,nan,
08:04:28,temperature,39.53
08:04:29,nan,
08:04:30,nan,
08:04:31,SpO2,95.43
08:04:32,nan,
08:04:33,nan,
08:04:34,HeartRate,96.42
08:04:35,nan,
08:04:36,nan,
08:04:37,nan,
08:04:38,nan,
08:04:39,nan,
08:04:40,nan,
08:04:41,nan,
08:04:42,nan,
08:04:43,nan,
08:04:44,nan,
08:04:45,nan,
08:04:46,HeartRate,73.02
08:04:47,nan,
08:04:48,nan,
08:04:49,nan,
08:04:50,temperature,40.24
08:04:51,nan,
08:04:52,nan,
08:04:53,nan,
08:04:54,nan,
08:04:55,nan,
08:04:56,nan,
08:04:57,nan,
08:04:58,nan,
08:04:59,nan,
08:05:00,nan,
08:05:01,nan,
08:05:02,nan,
08:05:03,nan,
08:05:04,nan,
08:05:05,nan,
08:05:06,nan,
08:05:07,nan,
08:05:08,nan,
08:05:09,nan,
08:05:10,HeartRate,110.47
08:05:11,SpO2,97.81
08:05:12,nan,
08:05:13,HeartRate,75.76
08:05:14,nan,
08:05:15,nan,
08:05:16,nan,
08:05:17,nan,
08:05:18,nan,
08:05:19,nan,
08:05:20,nan,
08:05:21,nan,
08:05:22,nan,
08:05:23,nan,
08:05:24,nan,
08:05:25,nan,
08:05:26,HeartRate,69.19
08:05:27,nan,
08:05:28,nan,
08:05:29,nan,
08:05:30,nan,
08:05:31,SpO2,93.37
08:05:32,nan,
08:05:33,nan,
08:05:34,nan,
08:05:35,nan,
08:05:36,nan,
08:05:37,nan,
08:05:38,SpO2,97.23
08:05:39,nan,
08:05:40,nan,
08:05:41,nan,
08:05:42,nan,
08:05:43,nan,
08:05:44,nan,
08:05:45,HeartRate,73.4
08:05:46,nan,
08:05:47,nan,
08:05:48,nan,
08:05:49,nan,
08:05:50,nan,
08:05:51,nan,
08:05:52,nan,
08:05:53,nan,
08:05:54,temperature,39.96
08:05:55,nan,
08:05:56,nan,
08:05:57,nan,
08:05:58,SpO2,96.03
08:05:59,nan,
08:06:00,HeartRate,102.47
08:06:01,nan,
08:06:02,nan,
08:06:03,nan,
08:06:04,nan,
08:06:05,nan,
08:06:06,nan,
08:06:07,nan,
08:06:08,nan,
08:06:09,nan,
08:06:10,nan,
08:06:11,HeartRate,55.78
08:06:12,nan,
08:06:13,nan,
08:06:14,nan,
08:06:15,nan,
08:06:16,nan,
08:06:17,SpO2,94.57
08:06:18,nan,
08:06:19,nan,
08:06:20,HeartRate,40.83
08:06:21,nan,
08:06:22,nan,
08:06:23,nan,
08:06:24,nan,
08:06:25,nan,
08:06:26,nan,
08:06:27,nan,
08:06:28,nan,
08:06:29,nan,
08:06:30,nan,
08:06:31,nan,
08:06:32,SpO2,97.13
08:06:33,nan,
08:06:34,HeartRate,116.42
08:06:35,nan,
08:06:36,nan,
08:06:37,nan,
08:06:38,nan,
08:06:39,nan,
08:06:40,nan,
08:06:41,nan,
08:06:42,temperature,40.9
08:06:43,nan,
08:06:44,nan,
08:06:45,nan,
08:06:46,nan,
08:06:47,nan,
08:06:48,nan,
08:06:49,nan,
08:06:50,SpO2,93.88
08:06:51,SpO2,94.48
08:06:52,nan,
08:06:53,nan,
08:06:54,nan,
08:06:55,nan,
08:06:56,nan,
08:06:57,nan,
08:06:58,SpO2,95.22
08:06:59,nan,
08:07:00,nan,
08:07:01,nan,
08:07:02,nan,
08:07:03,nan,
08:07:04,nan,
08:07:05,nan,
08:07:06,nan,
08:07:07,nan,
08:07:08,nan,
08:07:09,HeartRate,63.73
08:07:10,nan,
08:07:11,SpO2,94.78
08:07:12,SpO2,93.63
08:07:13,nan,
08:07:14,nan,
08:07:15,nan,
08:07:16,nan,
08:07:17,nan,
08:07:18,nan,
08:07:19,nan,
08:07:20,nan,
08:07:21,nan,
08:07:22,nan,
08:07:23,nan,
08:07:24,nan,
08:07:25,nan,
08:07:26,nan,
08:07:27,nan,
08:07:28,nan,
08:07:29,SpO2,93.61
08:07:30,nan,
08:07:31,nan,
08:07:32,nan,
08:07:33,nan,
08:07:34,SpO2,96.01
08:07:35,nan,
08:07:36,temperature,39.81
08:07:37,nan,
08:07:38,nan,
08:07:39,nan,
08:07:40,nan,
08:07:41,nan,
08:07:42,nan,
08:07:43,nan,
08:07:44,nan,
08:07:45,nan,
08:07:46,nan,
08:07:47,nan,
08:07:48,nan,
08:07:49,nan,
08:07:50,nan,
08:07:51,nan,
08:07:52,SpO2,97.8
08:07:53,temperature,36.47
08:07:54,nan,
08:07:55,nan,
08:07:56,nan,
08:07:57,nan,
08:07:58,nan,
08:07:59,nan,
08:08:00,nan,
08:08:01,nan,
08:08:02,nan,
08:08:03,nan,
08:08:04,nan,
08:08:05,nan,
08:08:06,nan,
08:08:07,nan,
08:08:08,nan,
08:08:09,nan,
08:08:10,nan,
08:08:11,nan,
08:08:12,nan,
08:08:13,nan,
08:08:14,nan,
08:08:15,nan,
08:08:16,nan,
08:08:17,nan,
08:08:18,nan,
08:08:19,nan,
08:08:20,nan,
08:08:21,nan,
08:08:22,nan,
08:08:23,nan,
08:08:24,nan,
08:08:25,nan,
08:08:26,nan,
08:08:27,nan,
08:08:28,temperature,37.04
08:08:29,SpO2,93.19
08:08:30,nan,
08:08:31,nan,
08:08:32,nan,
08:08:33,nan,
08:08:34,nan,
08:08:35,nan,
08:08:36,nan,
08:08:37,nan,
08:08:38,nan,
08:08:39,nan,
08:08:40,nan,
08:08:41,nan,
08:08:42,nan,
08:08:43,nan,
08:08:44,nan,
08:08:45,nan,
08:08:46,nan,
08:08:47,nan,
08:08:48,nan,
08:08:49,nan,
08:08:50,nan,
08:08:51,nan,
08:08:52,nan,
08:08:53,nan,
08:08:54,nan,
08:08:55,HeartRate,46.32
08:08:56,nan,
08:08:57,nan,
08:08:58,temperature,41.94
08:08:59,nan,
08:09:00,nan,
08:09:01,nan,
08:09:02,nan,
08:09:03,nan,
08:09:04,nan,
08:09:05,nan,
08:09:06,nan,
08:09:07,nan,
08:09:08,nan,
08:09:09,HeartRate,54.29
08:09:10,nan,
08:09:11,nan,
08:09:12,nan,
08:09:13,nan,
08:09:14,nan,
08:09:15,nan,
08:09:16,nan,
08:09:17,nan,
08:09:18,SpO2,97.74
08:09:19,nan,
08:09:20,nan,
08:09:21,nan,
08:09:22,nan,
08:09:23,nan,
08:09:24,nan,
08:09:25,nan,
08:09:26,nan,
08:09:27,nan,
08:09:28,HeartRate,102.51
08:09:29,nan,
08:09:30,nan,
08:09:31,nan,
08:09:32,nan,
08:09:33,SpO2,96.37
08:09:34,nan,
08:09:35,nan,
08:09:36,nan,
08:09:37,nan,
08:09:38,nan,
08:09:39,nan,
08:09:40,nan,
08:09:41,nan,
08:09:42,nan,
08:09:43,HeartRate,114.07
08:09:44,nan,
08:09:45,nan,
08:09:46,nan,
08:09:47,nan,
08:09:48,nan,
08:09:49,nan,
08:09:50,nan,
08:09:51,nan,
08:09:52,nan,
08:09:53,nan,
08:09:54,nan,
08:09:55,nan,
08:09:56,nan,
08:09:57,nan,
08:09:58,nan,
08:09:59,temperature,38.05
08:10:00,nan,
08:10:01,nan,
08:10:02,nan,
08:10:03,nan,
08:10:04,nan,
08:10:05,SpO2,95.77
08:10:06,nan,
08:10:07,nan,
08:10:08,nan,
08:10:09,nan,
08:10:10,nan,
08:10:11,nan,
08:10:12,nan,
08:10:13,nan,
08:10:14,nan,
08:10:15,nan,
08:10:16,nan,
08:10:17,nan,
08:10:18,nan,
08:10:19,nan,
08:10:20,nan,
08:10:21,nan,
08:10:22,nan,
08:10:23,nan,
08:10:24,nan,
08:10:25,nan,
08:10:26,nan,
08:10:27,nan,
08:10:28,nan,
08:10:29,nan,
08:10:30,nan,
08:10:31,nan,
08:10:32,nan,
08:10:33,nan,
08:10:34,nan,
08:10:35,nan,
08:10:36,nan,
08:10:37,nan,
08:10:38,nan,
08:10:39,nan,
08:10:40,nan,
08:10:41,nan,
08:10:42,nan,
08:10:43,nan,
08:10:44,SpO2,97.34
08:10:45,nan,
08:10:46,nan,
08:10:47,nan,
08:10:48,nan,
08:10:49,nan,
08:10:50,nan,
08:10:51,nan,
08:10:52,nan,
08:10:53,nan,
08:10:54,nan,
08:10:55,nan,
08:10:56,nan,
08:10:57,nan,
08:10:58,nan,
08:10:59,HeartRate,84.12
08:11:00,nan,
08:11:01,nan,
08:11:02,nan,
08:11:03,nan,
08:11:04,nan,
08:11:05,nan,
08:11:06,nan,
08:11:07,nan,
08:11:08,SpO2,92.42
08:11:09,nan,
08:11:10,nan,
08:11:11,nan,
08:11:12,nan,
08:11:13,nan,
08:11:14,nan,
08:11:15,nan,
08:11:16,nan,
08:11:17,nan,
08:11:18,temperature,36.26
08:11:19,nan,
08:11:20,nan,
08:11:21,nan,
08:11:22,SpO2,94.28
08:11:23,nan,
08:11:24,nan,
08:11:25,nan,
08:11:26,nan,
08:11:27,nan,
08:11:28,nan,
08:11:29,nan,
08:11:30,nan,
08:11:31,nan,
08:11:32,nan,
08:11:33,nan,
08:11:34,nan,
08:11:35,nan,
08:11:36,nan,
08:11:37,nan,
08:11:38,nan,
08:11:39,nan,
08:11:40,nan,
08:11:41,nan,
08:11:42,nan,
08:11:43,nan,
08:11:44,nan,
08:11:45,nan,
08:11:46,nan,
08:11:47,nan,
08:11:48,nan,
08:11:49,nan,
08:11:50,nan,
08:11:51,temperature,39.83
08:11:52,nan,
08:11:53,nan,
08:11:54,nan,
08:11:55,nan,
08:11:56,nan,
08:11:57,temperature,39.26
08:11:58,HeartRate,109.82
08:11:59,nan,
08:12:00,nan,
08:12:01,HeartRate,75.52
08:12:02,nan,
08:12:03,nan,
08:12:04,nan,
08:12:05,nan,
08:12:06,nan,
08:12:07,nan,
08:12:08,nan,
08:12:09,nan,
08:12:10,nan,
08:12:11,nan,
08:12:12,nan,
08:12:13,nan,
08:12:14,nan,
08:12:15,nan,
08:12:16,nan,
08:12:17,nan,
08:12:18,nan,
08:12:19,nan,
08:12:20,nan,
08:12:21,nan,
08:12:22,HeartRate,111.58
08:12:23,nan,
08:12:24,nan,
08:12:25,nan,
08:12:26,nan,
08:12:27,nan,
08:12:28,nan,
08:12:29,nan,
08:12:30,nan,
08:12:31,nan,
08:12:32,nan,
08:12:33,nan,
08:12:34,nan,
08:12:35,nan,
08:12:36,temperature,36.06
08:12:37,nan,
08:12:38,nan,
08:12:39,nan,
08:12:40,nan,
08:12:41,nan,
08:12:42,nan,
08:12:43,nan,
08:12:44,nan,
08:12:45,nan,
08:12:46,nan,
08:12:47,nan,
08:12:48,nan,
08:12:49,nan,
08:12:50,nan,
08:12:51,SpO2,93.18
08:12:52,nan,
08:12:53,nan,
08:12:54,nan,
08:12:55,nan,
08:12:56,nan,
08:12:57,nan,
08:12:58,nan,
08:12:59,nan,
08:13:00,nan,
08:13:01,nan,
08:13:02,nan,
08:13:03,nan,
08:13:04,nan,
08:13:05,nan,
08:13:06,nan,
08:13:07,nan,
08:13:08,HeartRate,51.63
08:13:09,nan,
08:13:10,nan,
08:13:11,nan,
08:13:12,nan,
08:13:13,nan,
08:13:14,HeartRate,40.94
08:13:15,nan,
08:13:16,nan,
08:13:17,nan,
08:13:18,nan,
08:13:19,nan,
08:13:20,SpO2,92.2
08:13:21,nan,
08:13:22,nan,
08:13:23,nan,
08:13:24,nan,
08:13:25,nan,
08:13:26,nan,
08:13:27,nan,
08:13:28,nan,
08:13:29,nan,
08:13:30,nan,
08:13:31,nan,
08:13:32,nan,
08:13:33,nan,
08:13:34,nan,
08:13:35,nan,
08:13:36,nan,
08:13:37,nan,
08:13:38,nan,
08:13:39,nan,
08:13:40,nan,
08:13:41,nan,
08:13:42,nan,
08:13:43,nan,
08:13:44,nan,
08:13:45,nan,
08:13:46,SpO2,94.41
08:13:47,nan,
08:13:48,nan,
08:13:49,nan,
08:13:50,HeartRate,90.66
08:13:51,nan,
08:13:52,nan,
08:13:53,nan,
08:13:54,nan,
08:13:55,nan,
08:13:56,nan,
08:13:57,HeartRate,55.06
08:13:58,nan,
08:13:59,nan,
08:14:00,nan,
08:14:01,nan,
08:14:02,nan,
08:14:03,nan,
08:14:04,nan,
08:14:05,nan,
08:14:06,nan,
08:14:07,nan,
08:14:08,nan,
08:14:09,nan,
08:14:10,nan,
08:14:11,nan,
08:14:12,temperature,36.31
08:14:13,nan,
08:14:14,nan,
08:14:15,nan,
08:14:16,nan,
08:14:17,nan,
08:14:18,nan,
08:14:19,nan,
08:14:20,nan,
08:14:21,nan,
08:14:22,nan,
08:14:23,nan,
08:14:24,nan,
08:14:25,SpO2,92.31
08:14:26,nan,
08:14:27,nan,
08:14:28,nan,
08:14:29,nan,
08:14:30,nan,
08:14:31,nan,
08:14:32,nan,
08:14:33,nan,
08:14:34,nan,
08:14:35,nan,
08:14:36,nan,
08:14:37,nan,
08:14:38,nan,
08:14:39,nan,
08:14:40,nan,
08:14:41,nan,
08:14:42,nan,
08:14:43,nan,
08:14:44,nan,
08:14:45,SpO2,96.95
08:14:46,temperature,36.16
08:14:47,nan,
08:14:48,nan,
08:14:49,nan,
08:14:50,nan,
08:14:51,nan,
08:14:52,nan,
08:14:53,nan,
08:14:54,nan,
08:14:55,nan,
08:14:56,nan,
08:14:57,nan,
08:14:58,nan,
08:14:59,HeartRate,111.48
08:15:00,nan,
08:15:01,nan,
08:15:02,SpO2,97.54
08:15:03,nan,
08:15:04,nan,
08:15:05,nan,
08:15:06,nan,
08:15:07,nan,
08:15:08,nan,
08:15:09,nan,
08:15:10,nan,
08:15:11,nan,
08:15:12,nan,
08:15:13,nan,
08:15:14,nan,
08:15:15,nan,
08:15:16,nan,
08:15:17,temperature,36.87
08:15:18,nan,
08:15:19,nan,
08:15:20,nan,
08:15:21,nan,
08:15:22,nan,
08:15:23,nan,
08:15:24,nan,
08:15:25,nan,
08:15:26,nan,
08:15:27,nan,
08:15:28,nan,
08:15:29,nan,
08:15:30,nan,
08:15:31,nan,
08:15:32,nan,
08:15:33,nan,
08:15:34,nan,
08:15:35,nan,
08:15:36,nan,
08:15:37,nan,
08:15:38,nan,
08:15:39,nan,
08:15:40,nan,
08:15:41,nan,
08:15:42,nan,
08:15:43,nan,
08:15:44,nan,
08:15:45,nan,
08:15:46,SpO2,97.82
08:15:47,SpO2,95.33
08:15:48,nan,
08:15:49,nan,
08:15:50,nan,
08:15:51,nan,
08:15:52,nan,
08:15:53,nan,
08:15:54,SpO2,95.56
08:15:55,nan,
08:15:56,nan,
08:15:57,nan,
08:15:58,nan,
08:15:59,nan,
08:16:00,nan,
08:16:01,HeartRate,42.2
08:16:02,nan,
08:16:03,nan,
08:16:04,nan,
08:16:05,nan,
08:16:06,nan,
08:16:07,nan,
08:16:08,nan,
08:16:09,nan,
08:16:10,nan,
08:16:11,nan,
08:16:12,nan,
08:16:13,nan,
08:16:14,nan,
08:16:15,nan,
08:16:16,nan,
08:16:17,nan,
08:16:18,nan,
08:16:19,nan,
08:16:20,nan,
08:16:21,nan,
08:16:22,nan,
08:16:23,nan,
08:16:24,nan,
08:16:25,temperature,38.59
08:16:26,nan,
08:16:27,HeartRate,47.37
08:16:28,HeartRate,57.57
08:16:29,nan,
08:16:30,temperature,37.44
08:16:31,nan,
08:16:32,nan,
08:16:33,nan,
08:16:34,nan,
08:16:35,nan,
08:16:36,nan,
08:16:37,nan,
08:16:38,nan,
08:16:39,nan,
08:16:40,nan,
08:16:41,nan,
08:16:42,nan,
08:16:43,HeartRate,57.33
08:16:44,nan,
08:16:45,nan,
08:16:46,SpO2,94.06
08:16:47,nan,
08:16:48,nan,
08:16:49,nan,
08:16:50,nan,
08:16:51,nan,
08:16:52,nan,
08:16:53,nan,
08:16:54,nan,
08:16:55,nan,
08:16:56,nan,
08:16:57,nan,
08:16:58,temperature,36.53
08:16:59,HeartRate,72.8
08:17:00,nan,
08:17:01,nan,
08:17:02,nan,
08:17:03,nan,
08:17:04,nan,
08:17:05,nan,
08:17:06,nan,
08:17:07,nan,
08:17:08,HeartRate,105.94
08:17:09,nan,
08:17:10,nan,
08:17:11,nan,
08:17:12,nan,
08:17:13,nan,
08:17:14,nan,
08:17:15,nan,
08:17:16,nan,
08:17:17,nan,
08:17:18,nan,
08:17:19,nan,
08:17:20,HeartRate,117.52
08:17:21,SpO2,95.86
08:17:22,nan,
08:17:23,nan,
08:17:24,nan,
08:17:25,nan,
08:17:26,nan,
08:17:27,nan,
08:17:28,nan,
08:17:29,nan,
08:17:30,nan,
08:17:31,nan,
08:17:32,nan,
08:17:33,nan,
08:17:34,nan,
08:17:35,nan,
08:17:36,HeartRate,63.87
08:17:37,nan,
08:17:38,nan,
08:17:39,nan,
08:17:40,nan,
08:17:41,nan,
08:17:42,nan,
08:17:43,nan,
08:17:44,nan,
08:17:45,nan,
08:17:46,nan,
08:17:47,temperature,35.13
08:17:48,SpO2,94.53
08:17:49,nan,
08:17:50,HeartRate,78.24
08:17:51,nan,
08:17:52,HeartRate,100.73
08:17:53,nan,
08:17:54,nan,
08:17:55,nan,
08:17:56,nan,
08:17:57,nan,
08:17:58,nan,
08:17:59,nan,
08:18:00,nan,
08:18:01,nan,
08:18:02,nan,
08:18:03,nan,
08:18:04,nan,
08:18:05,temperature,35.16
08:18:06,nan,
08:18:07,nan,
08:18:08,temperature,35.93
08:18:09,temperature,36.45
08:18:10,nan,
08:18:11,SpO2,97.92
08:18:12,nan,
08:18:13,nan,
08:18:14,nan,
08:18:15,nan,
08:18:16,nan,
08:18:17,nan,
08:18:18,nan,
08:18:19,SpO2,94.13
08:18:20,nan,
08:18:21,nan,
08:18:22,temperature,38.78
08:18:23,nan,
08:18:24,nan,
08:18:25,nan,
08:18:26,nan,
08:18:27,nan,
08:18:28,nan,
08:18:29,HeartRate,76.27
08:18:30,nan,
08:18:31,SpO2,93.25
08:18:32,nan,
08:18:33,nan,
08:18:34,nan,
08:18:35,SpO2,94.49
08:18:36,nan,
08:18:37,nan,
08:18:38,nan,
08:18:39,nan,
08:18:40,nan,
08:18:41,nan,
08:18:42,nan,
08:18:43,nan,
08:18:44,nan,
08:18:45,nan,
08:18:46,temperature,37.98
08:18:47,nan,
08:18:48,nan,
08:18:49,nan,
08:18:50,nan,
08:18:51,nan,
08:18:52,nan,
08:18:53,nan,
08:18:54,nan,
08:18:55,HeartRate,49.79
08:18:56,nan,
08:18:57,nan,
08:18:58,nan,
08:18:59,nan,
08:19:00,temperature,36.54
08:19:01,nan,
08:19:02,nan,
08:19:03,nan,
08:19:04,nan,
08:19:05,nan,
08:19:06,temperature,38.86
08:19:07,SpO2,93.3
08:19:08,nan,
08:19:09,nan,
08:19:10,HeartRate,72.49
08:19:11,nan,
08:19:12,nan,
08:19:13,nan,
08:19:14,nan,
08:19:15,nan,
08:19:16,nan,
08:19:17,nan,
08:19:18,nan,
08:19:19,nan,
08:19:20,nan,
08:19:21,nan,
08:19:22,nan,
08:19:23,nan,
08:19:24,nan,
08:19:25,SpO2,92.4
08:19:26,temperature,36.74
08:19:27,nan,
08:19:28,nan,
08:19:29,nan,
08:19:30,nan,
08:19:31,nan,
08:19:32,nan,
08:19:33,nan,
08:19:34,nan,
08:19:35,nan,
08:19:36,nan,
08:19:37,nan,
08:19:38,nan,
08:19:39,nan,
08:19:40,nan,
08:19:41,nan,
08:19:42,nan,
08:19:43,nan,
08:19:44,nan,
08:19:45,nan,
08:19:46,nan,
08:19:47,nan,
08:19:48,temperature,38.83
08:19:49,nan,
08:19:50,nan,
08:19:51,nan,
08:19:52,nan,
08:19:53,nan,
08:19:54,nan,
08:19:55,nan,
08:19:56,nan,
08:19:57,nan,
08:19:58,nan,
08:19:59,nan,
08:20:00,nan,
08:20:01,nan,
08:20:02,nan,
08:20:03,nan,
08:20:04,nan,
08:20:05,nan,
08:20:06,nan,
08:20:07,nan,
08:20:08,nan,
08:20:09,nan,
08:20:10,nan,
08:20:11,HeartRate,54.09
08:20:12,nan,
08:20:13,nan,
08:20:14,nan,
08:20:15,nan,
08:20:16,nan,
08:20:17,nan,
08:20:18,nan,
08:20:19,HeartRate,119.59
08:20:20,nan,
08:20:21,nan,
08:20:22,nan,
08:20:23,nan,
08:20:24,nan,
08:20:25,nan,
08:20:26,nan,
08:20:27,HeartRate,61.22
08:20:28,nan,
08:20:29,nan,
08:20:30,nan,
08:20:31,nan,
08:20:32,nan,
08:20:33,nan,
08:20:34,nan,
08:20:35,nan,
08:20:36,nan,
08:20:37,temperature,36.67
08:20:38,nan,
08:20:39,nan,
08:20:40,nan,
08:20:41,nan,
08:20:42,nan,
08:20:43,nan,
08:20:44,nan,
08:20:45,nan,
08:20:46,nan,
08:20:47,HeartRate,102.57
08:20:48,nan,
08:20:49,nan,
08:20:50,nan,
08:20:51,nan,
08:20:52,nan,
08:20:53,SpO2,92.02
08:20:54,temperature,36.83
08:20:55,nan,
08:20:56,nan,
08:20:57,nan,
08:20:58,nan,
08:20:59,nan,
08:21:00,nan,
08:21:01,nan,
08:21:02,nan,
08:21:03,nan,
08:21:04,HeartRate,74.23
08:21:05,HeartRate,90.6
08:21:06,nan,
08:21:07,nan,
08:21:08,nan,
08:21:09,nan,
08:21:10,nan,
08:21:11,nan,
08:21:12,nan,
08:21:13,nan,
08:21:14,nan,
08:21:15,nan,
08:21:16,nan,
08:21:17,nan,
08:21:18,nan,
08:21:19,nan,
08:21:20,nan,
08:21:21,temperature,38.6
08:21:22,nan,
08:21:23,nan,
08:21:24,nan,
08:21:25,nan,
08:21:26,nan,
08:21:27,nan,
08:21:28,nan,
08:21:29,nan,
08:21:30,nan,
08:21:31,nan,
08:21:32,nan,
08:21:33,nan,
08:21:34,nan,
08:21:35,nan,
08:21:36,temperature,38.09
08:21:37,nan,
08:21:38,nan,
08:21:39,nan,
08:21:40,nan,
08:21:41,nan,
08:21:42,nan,
08:21:43,nan,
08:21:44,nan,
08:21:45,nan,
08:21:46,nan,
08:21:47,nan,
08:21:48,nan,
08:21:49,nan,
08:21:50,nan,
08:21:51,nan,
08:21:52,nan,
08:21:53,nan,
08:21:54,SpO2,93.38
08:21:55,nan,
08:21:56,nan,
08:21:57,nan,
08:21:58,nan,
08:21:59,nan,
